NCTId;Sponsor;Place;City/state
NCT04753151;Hospital de Clinicas de Porto Alegre;Andre Prato Schmidt;Porto Alegre
NCT00297102;AstraZeneca;Altana Pharma/Nycomed Investigational Site;Belo Horizonte - MG CEP
NCT00297102;AstraZeneca;Altana Pharma/Nycomed Investigational Site;Botucatu - SP CEP
NCT00297102;AstraZeneca;Altana Pharma/Nycomed Investigational Site;Curitiba-PR
NCT00297102;AstraZeneca;Altana Pharma/Nycomed Investigational Site;Florianópolis-SC
NCT00297102;AstraZeneca;Altana Pharma/Nycomed Investigational Site;Juiz de Fora-MG
NCT00297102;AstraZeneca;Altana Pharma/Nycomed Investigational Site;Porto Alegre
NCT00297102;AstraZeneca;Altana Pharma/Nycomed Investigational Site;Porto Alegre-RS
NCT00297102;AstraZeneca;Altana Pharma/Nycomed Investigational Site;Porto Alegre-RS
NCT00297102;AstraZeneca;Altana Pharma/Nycomed Investigational Site;Quadra 605 Brasilia - DF
NCT00297102;AstraZeneca;Altana Pharma/Nycomed Investigational Site;Recife - PE
NCT00297102;AstraZeneca;Altana Pharma/Nycomed Investigational Site;Rio de Janeiro-RJ
NCT00297102;AstraZeneca;Altana Pharma/Nycomed Investigational Site;Santo André-SP
NCT00297102;AstraZeneca;Altana Pharma/Nycomed Investigational Site;São Paulo-SP
NCT00297102;AstraZeneca;Altana Pharma/Nycomed Investigational Site;São Paulo-SP
NCT00297102;AstraZeneca;Altana Pharma/Nycomed Investigational Site;São Paulo-SP
NCT03853512;Bayer;Medcin Instituto da Pele;São Paulo
NCT03684330;Maíra F Pessoa;UFPE;Recife
NCT03853109;Amgen;Nucleo de Oncologia da Bahia;Salvador
NCT03853109;Amgen;Hospital Sao Lucas da Pontificia Universidade Catolica do Rio Grande do Sul;Porto Alegre
NCT03853109;Amgen;Hospital de Base de Sao Jose do Rio Preto;São José do Rio Preto
NCT03853109;Amgen;Sociedade Beneficente de Senhoras Hospital Sirio Libanes;São Paulo
NCT03853109;Amgen;Instituto Coi;Rio de Janeiro
NCT02658175;Akcea Therapeutics;IONIS Investigative Site;São Paulo
NCT02658175;Akcea Therapeutics;IONIS Investigative Site;São Paulo
NCT03456219;Federal University of Uberlandia;Cibele Aparecida Crispim;Uberlândia
NCT01372865;Eurofarma Laboratorios S.A.;IMA Brasil - Instituto de Pesquisa Clínica e Medicina Avançada;São Paulo
NCT03117244;Faculdade de Ciências Médicas da Santa Casa de São Paulo;Claudio Cazarini Júnior;São Paulo
NCT02411812;Klaus Barretto-Lopes;Rio de Janeiro State University;Rio de Janeiro
NCT02528630;Federal University of São Paulo;Universidade Federal de Sao Paulo;São Paulo
NCT00499707;GlaxoSmithKline;GSK Investigational Site;Recife
NCT00499707;GlaxoSmithKline;GSK Investigational Site;São Paulo
NCT01633112;Novartis Pharmaceuticals;Novartis Investigative Site;Belo Horizonte
NCT01633112;Novartis Pharmaceuticals;Novartis Investigative Site;Porto Alegre
NCT01633112;Novartis Pharmaceuticals;Novartis Investigative Site;Joinville
NCT01633112;Novartis Pharmaceuticals;Novartis Investigative Site;São Paulo
NCT01633112;Novartis Pharmaceuticals;Novartis Investigative Site;Campina Grande do Sul
NCT01633112;Novartis Pharmaceuticals;Novartis Investigative Site;Goiânia
NCT01633112;Novartis Pharmaceuticals;Novartis Investigative Site;Passo Fundo
NCT01633112;Novartis Pharmaceuticals;Novartis Investigative Site;Rio de Janeiro
NCT01633112;Novartis Pharmaceuticals;Novartis Investigative Site;São Paulo
NCT02982577;University of Sao Paulo;University of São Paulo;Ribeirão Preto
NCT04512677;Universidade Federal Fluminense;Universidade Federal Fluminense;Niterói
NCT04512677;Universidade Federal Fluminense;Hospital e Clínica São Gonçalo;São Gonçalo
NCT05590481;Instituto Materno Infantil Prof. Fernando Figueira;Instituto de medicina integral fernando figueira;Recife
NCT00678392;Pfizer;Clinica Oncologistas Associados;Rio de Janeiro
NCT00678392;Pfizer;Irmandade da Santa Casa de Misericordia de Porto Alegre (ISCMPA) - Hospital Santa Rita;Porto Alegre
NCT00678392;Pfizer;Fundacao Pio XII Hospital de Cancer de Barretos;Barretos
NCT00678392;Pfizer;Fundacao Antonio Prudente;São Paulo
NCT01731834;Federal University of Uberlandia;FUUberlândia;Uberlândia
NCT01155128;Federal University of Pelotas;University Federal of Pelotas;Pelotas
NCT02364765;Federal University of Minas Gerais;Department of Oral and Maxillofacial Surgery - Baleia Hospital;Belo Horizonte
NCT01682707;Federal University of Juiz de Fora;National Institute of Cardiology / Ministry of Health;Rio de Janeiro
NCT05050136;Mirum Pharmaceuticals, Inc.;Centro de Pesquisa Clínica da Bahiana Saúde;Salvador
NCT05050136;Mirum Pharmaceuticals, Inc.;Hospital Das Clínicas Da Ufg;Goiânia
NCT05050136;Mirum Pharmaceuticals, Inc.;Centro de Pesquisas Clínicas do HC/UFMG-EBSERH;Belo Horizonte
NCT05050136;Mirum Pharmaceuticals, Inc.;Hospital de Clínicas de Porto Alegre;Porto Alegre
NCT05050136;Mirum Pharmaceuticals, Inc.;Fundação Oswaldo Ramos;São Paulo
NCT04270201;Instituto do Cancer do Estado de São Paulo;Instituto do Câncer do Estado de São Paulo;São Paulo
NCT02301975;GlaxoSmithKline;GSK Investigational Site;Salvador
NCT02301975;GlaxoSmithKline;GSK Investigational Site;Goiânia
NCT02301975;GlaxoSmithKline;GSK Investigational Site;Porto Alegre
NCT02301975;GlaxoSmithKline;GSK Investigational Site;São Paulo
NCT02301975;GlaxoSmithKline;GSK Investigational Site;São Paulo
NCT02870257;University of Nove de Julho;UNINOVE;São Paulo
NCT02824601;Universidade Estadual Paulista Júlio de Mesquita Filho;Universidade Estadual Paulista Júlio de Mesquita Filho;São José dos Campos
NCT03746275;Bayer;Multiple facilities;Multiple Locations
NCT01428557;Hospital do Coracao;Hospital do Coracao;São Paulo
NCT06768528;University of Sao Paulo General Hospital;Instituto do Coração - Hospital das Clínicas - Faculdade de Medicina da Universidade de São Paulo;São Paulo
NCT07188844;Immunovant Sciences GmbH;Site Number - 9103;Brasília
NCT07188844;Immunovant Sciences GmbH;Site Number - 9101;Curitiba
NCT07188844;Immunovant Sciences GmbH;Site Number - 9100;Ribeirão Preto
NCT03343912;Galeno Desenvolvimento de Pesquisas Clínicas;Galeno Desenvolvimento de Pesquisas Clinicas Ltda. - ME;Campinas
NCT02475681;Acerta Pharma BV;Research Site;Barretos
NCT02475681;Acerta Pharma BV;Research Site;Florianópolis
NCT02475681;Acerta Pharma BV;Research Site;Passo Fundo
NCT02475681;Acerta Pharma BV;Research Site;Porto Alegre
NCT02475681;Acerta Pharma BV;Research Site;Porto Alegre
NCT02475681;Acerta Pharma BV;Research Site;São Paulo
NCT05946330;Universidade Federal do Paraná;Hospital de Clínicas da Universidade Federal do Paraná;Curitiba
NCT01731509;University of Sao Paulo General Hospital;Hospital das Clinicas da Faculdade de Medicina da Universidade de Sao Paulo;São Paulo
NCT01027364;Bioverativ Therapeutics Inc.;Research Site;Campinas
NCT03868241;Hospital do Coracao;Hospital de Base de São José do Rio Preto;Rio Preto
NCT03868241;Hospital do Coracao;Hospital do Coração;São Paulo
NCT03868241;Hospital do Coracao;AC Camargo Câncer Center;São Paulo
NCT03868241;Hospital do Coracao;Hospital da Luz;São Paulo
NCT03868241;Hospital do Coracao;Hospital Paulistano;São Paulo
NCT03868241;Hospital do Coracao;Hospital São Paulo - UNIFESP;São Paulo
NCT02065505;Universidade do Vale do Paraíba;Rehabilitation Engineering Laboratory of Sensory Motor;São José dos Campos
NCT04221451;Genzyme, a Sanofi Company;Hospital de Clinicas de Porto Alegre _investigational site number 0760001;Porto Alegre
NCT00484068;Hospital de Clinicas de Porto Alegre;HCPortoAlegre;Porto Alegre
NCT06120491;AstraZeneca;Research Site;Curitiba
NCT06120491;AstraZeneca;Research Site;Pelotas
NCT06120491;AstraZeneca;Research Site;Porto Alegre
NCT06120491;AstraZeneca;Research Site;Porto Alegre
NCT06120491;AstraZeneca;Research Site;Rio de Janeiro
NCT06120491;AstraZeneca;Research Site;Salvador
NCT06120491;AstraZeneca;Research Site;São Luís
NCT06120491;AstraZeneca;Research Site;São Paulo
NCT06120491;AstraZeneca;Research Site;São Paulo
NCT06120491;AstraZeneca;Research Site;São Paulo
NCT06455449;AstraZeneca;Research Site;Joinville
NCT06455449;AstraZeneca;Research Site;Juiz de Fora
NCT06455449;AstraZeneca;Research Site;Pelotas
NCT06455449;AstraZeneca;Research Site;Porto Alegre
NCT06455449;AstraZeneca;Research Site;Salvador
NCT06455449;AstraZeneca;Research Site;Salvador
NCT06455449;AstraZeneca;Research Site;São José do Rio Preto
NCT06455449;AstraZeneca;Research Site;São Paulo
NCT04367233;University of Sao Paulo General Hospital;Hospital das Clínicas - Faculdade de Medicina da Universidade de Sao Paulo;São Paulo
NCT01839526;Genzyme, a Sanofi Company;Investigational Site Number 076001;Porto Alegre
NCT00315133;University of Sao Paulo;Hospital das Clínicas da Faculdade de Medicina de Ribeirão Preto da Universidade de São Paulo;Ribeirão Preto
NCT03743649;M.D. Anderson Cancer Center;Hosptial de Cancer de Barretos;Barretos
NCT00757978;Hospital de Clinicas de Porto Alegre;Hospital de Clinicas de Porto Alegre;Porto Alegre
NCT00543725;Tibotec Pharmaceuticals, Ireland;;Campinas
NCT00543725;Tibotec Pharmaceuticals, Ireland;;Distrito Barao Geraldo-Campina
NCT00543725;Tibotec Pharmaceuticals, Ireland;;Pinheiros
NCT00543725;Tibotec Pharmaceuticals, Ireland;;Recife
NCT00543725;Tibotec Pharmaceuticals, Ireland;;São Paulo
NCT00659308;Federal University of São Paulo;Federal University of Sao Paulo;São Paulo
NCT04015674;Hospital de Clinicas de Porto Alegre;Hospital de Clinicas de Porto Alegre;Porto Alegre
NCT00949533;Hoffmann-La Roche;;Curitiba
NCT00949533;Hoffmann-La Roche;;São Paulo
NCT00949533;Hoffmann-La Roche;;São Paulo
NCT02208791;University of Sao Paulo General Hospital;Hospital das Clinicas - Faculdade de Medicina da Universidade de São Paulo;São Paulo
NCT07091747;Federal University of Latin American Integration;Universidade Federal da Integração Latino-Americana;Foz do Iguaçu
NCT00834938;University of Campinas, Brazil;LIMED (Laboratory of Investigation of Metabolism and Diabetes)/GASTROCENTRO/Univeristy of Campinas (UNICAMP);Campinas
NCT02682355;Rutgers, The State University of New Jersey;Hospital Sao Lucas da - PUC / RS;Porto Alegre
NCT02682355;Rutgers, The State University of New Jersey;Hospital Moinhos de Vento;Porto Alegre
NCT00747526;Janssen Research & Development, LLC;;São Paulo
NCT02648347;Akebia Therapeutics;Research Site;Fortaleza
NCT02648347;Akebia Therapeutics;Research Site;Fortaleza
NCT02648347;Akebia Therapeutics;Research Site;Vitória
NCT02648347;Akebia Therapeutics;Research Site;Feira de Santana
NCT02648347;Akebia Therapeutics;Research Site;Itabuna
NCT02648347;Akebia Therapeutics;Research Site;Belo Horizonte
NCT02648347;Akebia Therapeutics;Research Site;Juiz de Fora
NCT02648347;Akebia Therapeutics;Research Site;Curitiba
NCT02648347;Akebia Therapeutics;Research Site #1;Curitiba
NCT02648347;Akebia Therapeutics;Research Site #2;Curitiba
NCT02648347;Akebia Therapeutics;Research Site;Maringá
NCT02648347;Akebia Therapeutics;Research Site;Rio de Janeiro
NCT02648347;Akebia Therapeutics;Research Site;Canoas
NCT02648347;Akebia Therapeutics;Research Site;Caxias do Sul
NCT02648347;Akebia Therapeutics;Research Site;Passo Fundo
NCT02648347;Akebia Therapeutics;Research Site;Porto Alegre
NCT02648347;Akebia Therapeutics;Research Site;Porto Alegre
NCT02648347;Akebia Therapeutics;Research Site;Porto Alegre
NCT02648347;Akebia Therapeutics;Research Site;Porto Alegre
NCT02648347;Akebia Therapeutics;Research Site;Criciúma
NCT02648347;Akebia Therapeutics;Research Site;Joinville
NCT02648347;Akebia Therapeutics;Research Site;Botucatu
NCT02648347;Akebia Therapeutics;Research Site;Campinas
NCT02648347;Akebia Therapeutics;Research Site;Santo André
NCT02648347;Akebia Therapeutics;Research Site;Santo André
NCT02648347;Akebia Therapeutics;Research Site;São Bernardo do Campo
NCT02648347;Akebia Therapeutics;Research Site;São Paulo
NCT02648347;Akebia Therapeutics;Research Site;São Paulo
NCT02648347;Akebia Therapeutics;Research Site;São Paulo
NCT03409315;University Medical Center Groningen;Hélio Fraga Reference Center;Rio de Janeiro
NCT07156708;Federal University of Pelotas;Escola Superior de Educação Física e Fisioterapia;Pelotas
NCT04889040;Hoffmann-La Roche;L2 Ip Instituto de Pesquisas Clinicas Ltda ME;
NCT04889040;Hoffmann-La Roche;Centro Medico Hospitalar;Brasília
NCT04889040;Hoffmann-La Roche;Chronos Pesquisa Clinica;Taguatinga
NCT04889040;Hoffmann-La Roche;Hospital Nossa Senhora das Graças;Curitiba
NCT04889040;Hoffmann-La Roche;Hospital Agamenon Magalhães;Recife
NCT04889040;Hoffmann-La Roche;Conjunto Hospitalar do Mandaqui;São Paulo
NCT02437552;University of Sao Paulo;Policlínica Pato Branco;Pato Branco
NCT03263247;São Paulo State University;University of Sao Paulo;São Paulo
NCT02815358;Federal University of Health Science of Porto Alegre;Federal University of Health Sciences of Porto Alegre;Porto Alegre
NCT01667315;Federal University of São Paulo;Federal University of Sao Paulo;São Paulo
NCT03090217;Federal University of Health Science of Porto Alegre;Comitê de Ética em Pesquisa - Santa Casa de Misericórdia de Porto Alegre;Porto Alegre
NCT01265121;University of Sao Paulo General Hospital;General Hospital of the University of São Paulo;São Paulo
NCT02043314;Oswaldo Cruz Foundation;Synchrophar - Ass. e Desenv. de Projetos Clínicos Ltda.;Campinas
NCT02161614;Federal University of Minas Gerais;Hospital das Clinicas - Universidade Federal de Minas Gerais;Belo Horizonte
NCT06570616;University of Sao Paulo General Hospital;Sleep Laboratory, Heart Institute, Pulmonary Division, Hospital das Clínicas da Universidade de São Paulo;São Paulo
NCT06570616;University of Sao Paulo General Hospital;InCor - Instituto do Coração do Hospital das Clínicas da FMUSP;São Paulo
NCT00302016;Novartis Pharmaceuticals;Novartis Investigative Site;Belo Horizonte
NCT00302016;Novartis Pharmaceuticals;Novartis Investigative Site;Brasilia-DF
NCT00302016;Novartis Pharmaceuticals;Novartis Investigative Site;Campinas
NCT00302016;Novartis Pharmaceuticals;Novartis Investigative Site;Curitaba
NCT00302016;Novartis Pharmaceuticals;Novartis Investigative Site;Curitiba
NCT00302016;Novartis Pharmaceuticals;Novartis Investigative Site;Porto Alegre-RS
NCT00302016;Novartis Pharmaceuticals;Novartis Investigative Site;Ribeirão Preto
NCT00302016;Novartis Pharmaceuticals;Novartis Investigative Site;Rio de Janeiro
NCT00302016;Novartis Pharmaceuticals;Novartis Investigative Site;São Paulo
NCT06068504;University of Nove de Julho;University Nove de Julho;São Paulo
NCT04911946;University of Sao Paulo General Hospital;Instituto de Ortopedia e Traumatologia do Hospital das Clinicas da Faculdade de Medicina da Universidade de São Paulo;São Paulo
NCT03154970;Universidade Federal de Santa Maria;Universidade Federal de Santa Maria;Santa Maria
NCT05403541;Immunovant Sciences GmbH;Site Number - 5501;Ribeirão Preto
NCT05403541;Immunovant Sciences GmbH;Site Number- 5503;Rio de Janeiro
NCT01354054;University of Iowa;Department of Physical Therapy Federal university of Sergipe;Aracaju
NCT06917794;D'Or Institute for Research and Education;Instituto D'Or de Pesquisa e Ensino;Fortaleza
NCT06917794;D'Or Institute for Research and Education;CPOC - Centro de Pesquisa Oncológica e Clínica, faz parte do Complexo Associação Obras Sociais lrmã Dulce (AOSID);Salvador
NCT06917794;D'Or Institute for Research and Education;Instituto D'Or de Pesquisa e Ensino;Salvador
NCT06917794;D'Or Institute for Research and Education;Instituto D'Or de Pesquisa e Ensino;Brasília
NCT06917794;D'Or Institute for Research and Education;Instituto D'Or de Pesquisa e Ensino;Curitiba
NCT06917794;D'Or Institute for Research and Education;Instituto D'Or de Pesquisa e Ensino;Recife
NCT06917794;D'Or Institute for Research and Education;Instituto D'Or de Pesquisa e Ensino;Rio de Janeiro
NCT06917794;D'Or Institute for Research and Education;Instituto D'Or de Pesquisa e Ensino;São Paulo
NCT06917794;D'Or Institute for Research and Education;Instituto do Câncer do Estado de São Paulo;São Paulo
NCT04512651;Universidade Estadual do PiauÍ;Laiana Sepúlveda de Andrade Mesquita;Teresina
NCT04315142;University of Zurich;University of Sao Paulo School of Medicine;São Paulo
NCT01998386;University of Nove de Julho;University of Nove de Julho;São Paulo
NCT06141486;Sanofi;Centro de Pesquisas da Clínica IBIS- Site Number : 0760030;Salvador
NCT06141486;Sanofi;L2IP - Instituto de Pesquisas Clínicas- Site Number : 0760003;Brasília
NCT06141486;Sanofi;Universidade Federal de Goias- Site Number : 0760024;Goiânia
NCT06141486;Sanofi;Freire Pesquisa Clínica - Belo Horizonte - Rua Piauí- Site Number : 0760025;Belo Horizonte
NCT06141486;Sanofi;Instituto de Neurologia de Curitiba - Ecoville- Site Number : 0760001;Curitiba
NCT06141486;Sanofi;Hospital Moinhos de Vento- Site Number : 0760005;Porto Alegre
NCT06141486;Sanofi;Clínica Neurológica- Site Number : 0760007;Joinville
NCT06141486;Sanofi;Prognosis Pesquisa Clinica- Site Number : 0760032;Santo André
NCT06141486;Sanofi;CPQuali Pesquisa Clinica - São Paulo- Site Number : 0760002;São Paulo
NCT06141486;Sanofi;PSEG Centro de Pesquisa Clínica- Site Number : 0760021;São Paulo
NCT06141486;Sanofi;Jordy Sinapse- Site Number : 0760004;São Paulo
NCT01297972;University of Sao Paulo;Hospital das Clínicas da Faculdade de Medicina de Ribeirão Preto da Universidade de São Paulo;Ribeirão Preto
NCT00933205;Boehringer Ingelheim;1182.16.5511 Unidade de Pesquisa Clínica (UPC) - AIDS;Campinas - Sp
NCT00933205;Boehringer Ingelheim;1182.16.5505 Hospital São José de Doenças Infecciosas de Fortaleza;Fortaleza - Ce
NCT00933205;Boehringer Ingelheim;1182.16.5502 Hospital Nossa Senhora da Conceiç;Porto Alegre - Rs
NCT00933205;Boehringer Ingelheim;1182.16.5504 Hospital das Clínicas de Porto Alegre;Porto Alegre - Rs
NCT00933205;Boehringer Ingelheim;1182.16.5512 Ambulatório de DST/ AIDS - RS;Porto Alegre - Rs
NCT00933205;Boehringer Ingelheim;1182.16.5513 Centro de Pesquisa Hospital Evandro Chagras;Rio de Janeiro
NCT00933205;Boehringer Ingelheim;1182.16.5509;Rio de Janeiro - Rj
NCT00933205;Boehringer Ingelheim;1182.16.5510;Santos - Sp
NCT00933205;Boehringer Ingelheim;1182.16.5501 UNIFESP/ Hospital São Paulo- Univers. Federal de São Paulo;São Paulo - Sp
NCT00933205;Boehringer Ingelheim;1182.16.5506 Casa da AIDS da FMUSP;São Paulo - Sp
